type,code,name,ISIN,start,market,group,CFI
上櫃認購(售)權證,706870,原相群益97購02,TW19Z7068701,2019/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,706871,台半永豐94購01,TW19Z7068719,2019/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,706872,波若威永豐95購01,TW19Z7068727,2019/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,706873,宣德永豐94購03,TW19Z7068735,2019/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,706874,閎康永豐94購02,TW19Z7068743,2019/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,706875,環球晶永豐94購04,TW19Z7068750,2019/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,706876,大宇資元大96購01,TW19Z7068768,2019/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,706877,合晶元大95購01,TW19Z7068776,2019/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,706878,邦特元大94購01,TW19Z7068784,2019/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,706879,信昌電元大95購02,TW19Z7068792,2019/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,706880,茂達元大94購03,TW19Z7068800,2019/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,706881,網家元大94購02,TW19Z7068818,2019/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,706882,緯軟元大96購03,TW19Z7068826,2019/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,706883,環球晶元大94購19,TW19Z7068834,2019/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,706884,環球晶元大95購03,TW19Z7068842,2019/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,706885,環球晶台新94購02,TW19Z7068859,2019/10/29,上櫃,,RWSCCE
上櫃認購(售)權證,706886,台燿元富94購03,TW19Z7068867,2019/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,706887,台燿元富94購04,TW19Z7068875,2019/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,706888,聚積元富94購02,TW19Z7068883,2019/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,706889,雙鴻元富96購01,TW19Z7068891,2019/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,706890,信驊凱基95購01,TW19Z7068909,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706891,新普凱基94購03,TW19Z7068917,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706892,網家凱基95購01,TW19Z7068925,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706893,環球晶凱基94購10,TW19Z7068933,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706894,M31元大95購01,TW19Z7068941,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706895,凡甲元大94購04,TW19Z7068958,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706896,佳邦元大94購01,TW19Z7068966,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706897,保瑞元大94購03,TW19Z7068974,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706898,勝麗元大95購02,TW19Z7068982,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706899,閎康元大95購01,TW19Z7068990,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706900,環球晶元大94購20,TW19Z7069006,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706901,穩懋元大94購10,TW19Z7069014,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706902,迅得永豐95購02,TW19Z7069022,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706903,長科*永豐94購02,TW19Z7069030,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706904,群聯永豐94購01,TW19Z7069048,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706905,應華永豐94購01,TW19Z7069055,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706906,大學光國票96購01,TW19Z7069063,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706907,合晶國票95購01,TW19Z7069071,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706908,皇田國票95購01,TW19Z7069089,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706909,茂達國票94購01,TW19Z7069097,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706910,閎康國票95購01,TW19Z7069105,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706911,網龍國票94購02,TW19Z7069113,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706912,鐿鈦國票96購01,TW19Z7069121,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706913,邦特元富94購01,TW19Z7069139,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706914,智擎元富94購01,TW19Z7069147,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706915,台半康和94購01,TW19Z7069154,2019/10/30,上櫃,,RWSCCA
上櫃認購(售)權證,706916,M31元大96購02,TW19Z7069162,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706917,力旺元大94購01,TW19Z7069170,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706918,大學光元大96購01,TW19Z7069188,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706919,良維元大96購01,TW19Z7069196,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706920,宣德元大96購01,TW19Z7069204,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706921,新鉅科元大94購01,TW19Z7069212,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706922,新鉅科元大94購02,TW19Z7069220,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706923,聚積元大96購01,TW19Z7069238,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706924,穩懋元大94購12,TW19Z7069246,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706925,穩懋元大94購13,TW19Z7069253,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706926,晟德元大94購02,TW19Z7069261,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706927,上詮永豐94購03,TW19Z7069279,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706928,大學光永豐96購01,TW19Z7069287,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706929,昇達科永豐94購03,TW19Z7069295,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706930,穩懋永豐94購03,TW19Z7069303,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706931,穩懋統一94購06,TW19Z7069311,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706932,穩懋統一94購07,TW19Z7069329,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706933,神盾中信97購01,TW19Z7069337,2019/10/31,上櫃,,RWSCCE
上櫃認購(售)權證,706934,環宇中信97購01,TW19Z7069345,2019/10/31,上櫃,,RWSCCE
上櫃認購(售)權證,706935,VHQ凱基96購01,TW19Z7069352,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706936,台燿凱基96購01,TW19Z7069360,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706937,宜鼎凱基96購01,TW19Z7069378,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706938,原相凱基94購01,TW19Z7069386,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706939,環球晶凱基94購11,TW19Z7069394,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706940,穩懋凱基96購01,TW19Z7069402,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706941,譜瑞凱基96購01,TW19Z7069410,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706942,大中國票96購01,TW19Z7069428,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706943,中美晶國票94購03,TW19Z7069436,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706944,美琪瑪國票94購02,TW19Z7069444,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706945,碩禾國票96購01,TW19Z7069451,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706946,環球晶國票96購01,TW19Z7069469,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706947,大田國泰96購01,TW19Z7069477,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706948,穩懋國泰94購03,TW19Z7069485,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706949,穩懋國泰94購04,TW19Z7069493,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706950,雙鴻富邦96購01,TW19Z7069501,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706951,新鉅科元富94購01,TW19Z7069519,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706952,新鉅科元富96購01,TW19Z7069527,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706953,精華元富94購01,TW19Z7069535,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706954,環球晶元富94購07,TW19Z7069543,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706955,穩懋台新94購01,TW19Z7069550,2019/10/31,上櫃,,RWSCCE
上櫃認購(售)權證,706956,原相群益96購03,TW19Z7069568,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706957,群聯群益94購04,TW19Z7069576,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706958,環球晶群益94購08,TW19Z7069584,2019/10/31,上櫃,,RWSCCA
上櫃認購(售)權證,706959,廣明元大94購02,TW19Z7069592,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706960,雙鴻元大96購01,TW19Z7069600,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706961,金可中信96購01,TW19Z7069618,2019/11/01,上櫃,,RWSCCE
上櫃認購(售)權證,706962,勝麗中信97購01,TW19Z7069626,2019/11/01,上櫃,,RWSCCE
上櫃認購(售)權證,706963,群聯中信97購01,TW19Z7069634,2019/11/01,上櫃,,RWSCCE
上櫃認購(售)權證,706964,碩禾中信94購01,TW19Z7069642,2019/11/01,上櫃,,RWSCCE
上櫃認購(售)權證,706965,群聯統一96購01,TW19Z7069659,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706966,三貝德凱基96購01,TW19Z7069667,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706967,由田凱基94購03,TW19Z7069675,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706968,昇達科凱基94購02,TW19Z7069683,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706969,信驊凱基96購01,TW19Z7069691,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706970,茂達凱基96購01,TW19Z7069709,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706971,振曜凱基94購01,TW19Z7069717,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706972,環球晶凱基94購12,TW19Z7069725,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706973,穩懋凱基96購02,TW19Z7069733,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706974,穩懋富邦96購03,TW19Z7069741,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706975,穩懋富邦96購04,TW19Z7069758,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706976,大江國泰96購01,TW19Z7069766,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706977,神盾國泰96購01,TW19Z7069774,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706978,中美晶元富94購03,TW19Z7069782,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706979,神盾元富94購02,TW19Z7069790,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706980,環球晶元富94購08,TW19Z7069808,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706981,中美晶台新94購02,TW19Z7069816,2019/11/01,上櫃,,RWSCCE
上櫃認購(售)權證,706982,穩懋台新94購02,TW19Z7069824,2019/11/01,上櫃,,RWSCCE
上櫃認購(售)權證,706983,元太國票94購01,TW19Z7069832,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706984,合晶國票96購01,TW19Z7069840,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706985,建榮國票96購02,TW19Z7069857,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706986,網家國票96購01,TW19Z7069865,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706987,聯亞國票94購03,TW19Z7069873,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706988,信昌電永豐94購04,TW19Z7069881,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706989,博智永豐94購02,TW19Z7069899,2019/11/01,上櫃,,RWSCCA
上櫃認購(售)權證,706990,中美晶中信97購01,TW19Z7069907,2019/11/04,上櫃,,RWSCCE
上櫃認購(售)權證,706991,弘塑中信97購01,TW19Z7069915,2019/11/04,上櫃,,RWSCCE
上櫃認購(售)權證,706992,神盾中信96購01,TW19Z7069923,2019/11/04,上櫃,,RWSCCE
上櫃認購(售)權證,706993,環球晶中信96購01,TW19Z7069931,2019/11/04,上櫃,,RWSCCE
上櫃認購(售)權證,706994,譜瑞中信95購01,TW19Z7069949,2019/11/04,上櫃,,RWSCCE
上櫃認購(售)權證,706995,弘塑統一96購01,TW19Z7069956,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,706996,群聯統一96購02,TW19Z7069964,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,706997,環球晶統一95購01,TW19Z7069972,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,706998,M31凱基95購01,TW19Z7069980,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,706999,中美晶凱基95購01,TW19Z7069998,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707000,台燿凱基96購02,TW19Z7070004,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707001,旺矽凱基95購01,TW19Z7070012,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707002,昂寶凱基95購01,TW19Z7070020,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707003,神盾凱基96購01,TW19Z7070038,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707004,廣明凱基95購01,TW19Z7070046,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707005,環宇凱基95購01,TW19Z7070053,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707006,環球晶凱基95購01,TW19Z7070061,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707007,穩懋凱基95購01,TW19Z7070079,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707008,神盾元富95購03,TW19Z7070087,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707009,群聯元富95購01,TW19Z7070095,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707010,聯亞元富95購01,TW19Z7070103,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707011,穩懋元富95購02,TW19Z7070111,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707012,穩懋元富95購03,TW19Z7070129,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707013,良維兆豐96購01,TW19Z7070137,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707014,長科*康和95購01,TW19Z7070145,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707015,應華康和95購01,TW19Z7070152,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707016,大田元大95購01,TW19Z7070160,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707017,弘塑元大95購01,TW19Z7070178,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707018,合晶元大96購02,TW19Z7070186,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707019,金居元大96購01,TW19Z7070194,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707020,信昌電元大96購02,TW19Z7070202,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707021,群聯元大95購05,TW19Z7070210,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707022,譜瑞元大95購02,TW19Z7070228,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707023,晟德元大95購01,TW19Z7070236,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707024,由田國票96購01,TW19Z7070244,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707025,杰力國票96購01,TW19Z7070251,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707026,晶焱國票96購01,TW19Z7070269,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707027,網龍國票96購01,TW19Z7070277,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707028,優群國票95購02,TW19Z7070285,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707029,大宇資國泰97購01,TW19Z7070293,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707030,建榮國泰97購01,TW19Z7070301,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707031,中美晶第一95購01,TW19Z7070319,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707032,大江永豐95購01,TW19Z7070327,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707033,中光電永豐95購01,TW19Z7070335,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707034,中美晶永豐95購01,TW19Z7070343,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707035,弘塑永豐95購01,TW19Z7070350,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707036,環宇永豐95購01,TW19Z7070368,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707037,晟德永豐95購01,TW19Z7070376,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707038,譜瑞富邦97購01,TW19Z7070384,2019/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,707039,良維中信95購01,TW19Z7070392,2019/11/05,上櫃,,RWSCCE
上櫃認購(售)權證,707040,台半凱基95購01,TW19Z7070400,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707041,合晶凱基95購01,TW19Z7070418,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707042,建榮凱基95購01,TW19Z7070426,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707043,勝麗凱基95購01,TW19Z7070434,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707044,晟德凱基95購01,TW19Z7070442,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707045,VHQ元大95購01,TW19Z7070459,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707046,大宇資元大97購01,TW19Z7070467,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707047,台半元大95購01,TW19Z7070475,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707048,昇達科元大96購03,TW19Z7070483,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707049,杰力元大96購02,TW19Z7070491,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707050,信昌電元大96購03,TW19Z7070509,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707051,神盾元大97購01,TW19Z7070517,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707052,博智元大95購02,TW19Z7070525,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707053,群聯元大96購01,TW19Z7070533,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707054,合晶國泰97購01,TW19Z7070541,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707055,大江國票96購01,TW19Z7070558,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707056,台半國票96購01,TW19Z7070566,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707057,弘塑國票95購01,TW19Z7070574,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707058,同致國票95購02,TW19Z7070582,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707059,聚積國票95購01,TW19Z7070590,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707060,廣明國票95購02,TW19Z7070608,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707061,聯亞國票96購01,TW19Z7070616,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707062,精華富邦95購01,TW19Z7070624,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707063,中美晶兆豐96購01,TW19Z7070632,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707064,弘塑康和95購01,TW19Z7070640,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707065,新普群益97購01,TW19Z7070657,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707066,精華群益95購01,TW19Z7070665,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707067,精華群益95購02,TW19Z7070673,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707068,譜瑞群益95購01,TW19Z7070681,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707069,中美晶元富95購04,TW19Z7070699,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707070,良維元富95購01,TW19Z7070707,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707071,環球晶元富95購04,TW19Z7070715,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707072,鈺太台新95購01,TW19Z7070723,2019/11/05,上櫃,,RWSCCE
上櫃認購(售)權證,707073,台半永豐95購01,TW19Z7070731,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707074,昂寶永豐96購01,TW19Z7070749,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707075,廣明永豐96購01,TW19Z7070756,2019/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,707076,東洋中信95購01,TW19Z7070764,2019/11/06,上櫃,,RWSCCE
上櫃認購(售)權證,707077,精華中信97購01,TW19Z7070772,2019/11/06,上櫃,,RWSCCE
上櫃認購(售)權證,707078,環宇中信97購02,TW19Z7070780,2019/11/06,上櫃,,RWSCCE
上櫃認購(售)權證,707079,晟德中信97購01,TW19Z7070798,2019/11/06,上櫃,,RWSCCE
上櫃認購(售)權證,707080,弘塑統一98購01,TW19Z7070806,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707081,世界凱基95購01,TW19Z7070814,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707082,環球晶凱基95購04,TW19Z7070822,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707083,大江元大96購02,TW19Z7070830,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707084,原相元大97購01,TW19Z7070848,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707085,群聯元大96購02,TW19Z7070855,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707086,網龍元大95購01,TW19Z7070863,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707087,環宇元大95購01,TW19Z7070871,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707088,兆利永豐95購01,TW19Z7070889,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707089,亞泰永豐95購01,TW19Z7070897,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707090,順達永豐95購01,TW19Z7070905,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707091,緯軟永豐95購01,TW19Z7070913,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707092,環宇永豐95購02,TW19Z7070921,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707093,廣明國泰96購01,TW19Z7070939,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707094,中美晶國票96購01,TW19Z7070947,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707095,宜鼎國票96購01,TW19Z7070954,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707096,環宇國票95購01,TW19Z7070962,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707097,穩懋國票96購02,TW19Z7070970,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707098,台燿兆豐96購01,TW19Z7070988,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707099,穩懋兆豐96購01,TW19Z7070996,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707100,台半群益95購01,TW19Z7071002,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707101,合晶群益95購01,TW19Z7071010,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707102,原相群益96購04,TW19Z7071028,2019/11/06,上櫃,,RWSCCA
上櫃認購(售)權證,707103,合晶元富95購01,TW19Z7071036,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707104,六角兆豐96購01,TW19Z7071044,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707105,弘塑台新95購01,TW19Z7071051,2019/11/07,上櫃,,RWSCCE
上櫃認購(售)權證,707106,原相台新97購01,TW19Z7071069,2019/11/07,上櫃,,RWSCCE
上櫃認購(售)權證,707107,聯亞台新95購01,TW19Z7071077,2019/11/07,上櫃,,RWSCCE
上櫃認購(售)權證,707108,新普群益97購02,TW19Z7071085,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707109,環宇群益97購01,TW19Z7071093,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707110,環球晶群益95購01,TW19Z7071101,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707111,元太元大95購02,TW19Z7071119,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707112,台燿元大95購01,TW19Z7071127,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707113,金居元大96購02,TW19Z7071135,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707114,建榮元大96購01,TW19Z7071143,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707115,神準元大95購01,TW19Z7071150,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707116,環宇元大95購02,TW19Z7071168,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707117,聯亞元大96購01,TW19Z7071176,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707118,穩懋元大95購02,TW19Z7071184,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707119,群聯凱基95購01,TW19Z7071192,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707120,環球晶凱基95購06,TW19Z7071200,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707121,大江國票97購01,TW19Z7071218,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707122,昂寶國票96購01,TW19Z7071226,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707123,保瑞國票96購01,TW19Z7071234,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707124,環宇國泰96購01,TW19Z7071242,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707125,環球晶國泰96購01,TW19Z7071259,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707126,久元永豐95購01,TW19Z7071267,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707127,弘塑永豐95購02,TW19Z7071275,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707128,神準永豐95購01,TW19Z7071283,2019/11/07,上櫃,,RWSCCA
上櫃認購(售)權證,707129,穩懋永豐95購02,TW19Z7071291,2019/11/07,上櫃,,RWSCCA
